product_id,timestamp,product_type,line_id,shift,supplier_grade,inspection_method,machine_temperature_c,vibration_mm_s,humidity_pct,pressure_bar,conveyor_speed_m_min,material_batch_age_days,operator_experience_months,maintenance_days_since,inspection_score,surface_roughness_um,defect_risk
PRD-00136,2026-01-06 15:00:00,motor,line_1,morning,A,camera,78.29806660520914,3.142346990964216,60.21281803959084,5.334080740796191,30.865624739251274,44,43,4,86.24617229753042,2.661572311697161,Low
PRD-00137,2026-01-06 16:00:00,gear,line_2,morning,A,camera,84.07634146248648,4.693631781585766,56.946565531353826,6.700614996099018,24.578370592587607,24,78,10,91.08234316415347,1.6400479575199423,Low
PRD-00138,2026-01-06 17:00:00,valve,line_1,evening,A,camera,80.57255003219824,3.498430958893893,51.03275047371267,7.177571708931556,27.317757958843885,73,4,49,88.69915672442919,2.748979630868652,Low
PRD-00139,2026-01-06 18:00:00,motor,line_2,evening,A,visual,92.11887590920747,1.8266257062811762,46.09527977896156,6.799199456425642,28.326931300563537,81,10,19,81.22712082367707,2.6372466884362873,Low
PRD-00140,2026-01-06 19:00:00,assembly,line_3,evening,C,ultrasound,87.29102786400875,3.3280147177227763,54.57614768082639,6.123922205256098,30.784387760914942,74,80,74,100.0,2.5813778164183376,Medium
PRD-00141,2026-01-06 20:00:00,assembly,line_2,morning,B,visual,99.12448942101808,2.476486013244993,44.4774511708368,6.114723419584868,29.712480606654825,70,26,50,83.77060612925489,2.873280223095561,Low
PRD-00142,2026-01-06 21:00:00,motor,line_1,evening,C,camera,83.02251707716468,4.829837475711063,48.98732735548328,5.26224589633394,31.980919213774023,73,109,48,70.87653461476395,3.367096989185625,High
PRD-00143,2026-01-06 22:00:00,gear,line_2,night,B,ultrasound,84.02238279167405,4.227118513189507,65.0900046511964,5.933550810955467,33.999891322571735,83,42,23,87.19770686057407,2.8066101568391595,Low
PRD-00144,2026-01-06 23:00:00,motor,line_2,morning,B,visual,94.68306087249411,3.1234916656812466,40.193313894948645,4.770922935318327,31.37897831276382,12,107,9,90.19292846134975,1.490370813844117,Low
PRD-00145,2026-01-07 00:00:00,motor,line_1,evening,B,visual,84.27263357500964,3.6705776150360485,60.42022261520294,5.058324639166731,33.592322770312414,59,27,66,86.43468491952795,1.30078871769637,Low
PRD-00146,2026-01-07 01:00:00,motor,line_3,evening,C,visual,96.95204198166037,1.9302541076330164,66.9535676115933,6.617237039456106,28.92115875590116,41,64,19,83.54372365145758,2.2076193660757313,Low
PRD-00147,2026-01-07 02:00:00,gear,line_2,evening,B,manual,89.32662568307593,2.5954670497308663,61.53007775506123,5.444542642162381,43.1836178397102,77,60,72,71.57433997743928,2.152036954024182,High
PRD-00148,2026-01-07 03:00:00,gear,line_3,evening,B,camera,66.17770824091713,5.363935025230991,58.18570302741187,5.1149257269968,32.21272237534502,76,73,51,69.60299006459849,2.797011338695484,Medium
PRD-00149,2026-01-07 04:00:00,motor,line_2,night,C,ultrasound,94.42056331319571,3.564217583095601,51.291417230631005,6.539077215821992,32.73619452581456,18,34,11,74.73562369376221,3.573055429615718,High
PRD-00150,2026-01-07 05:00:00,motor,line_1,morning,A,visual,92.30181450495847,4.616102965749638,49.832895564527895,6.455879588316501,37.03072324155134,52,119,3,63.95188007896767,3.762810031258197,High
PRD-00151,2026-01-07 06:00:00,assembly,line_1,night,B,camera,92.61066084888436,3.778415706089634,37.01495307149344,5.741640497461667,30.352715211435104,71,89,61,93.46897775073715,1.9930955087526776,Low
PRD-00152,2026-01-07 07:00:00,motor,line_1,morning,C,camera,69.71217297163794,5.077138211635429,55.296053442138515,5.821277483134034,27.417966754398854,36,48,82,82.52980835176258,1.0931629383590553,High
PRD-00153,2026-01-07 08:00:00,motor,line_3,morning,C,camera,79.69608030983161,1.1013949608809361,51.78207641016725,6.499137467855888,35.22573618367576,40,105,17,79.481822520592,2.5545518336890307,Low
PRD-00154,2026-01-07 09:00:00,gear,line_2,morning,A,visual,80.29036133154584,3.274138899177192,49.415724730544746,7.162748539660669,35.46057186640505,9,28,73,71.21539691330223,3.385456466712963,Medium
PRD-00155,2026-01-07 10:00:00,assembly,line_2,evening,B,camera,78.27102905951686,5.473737975459667,54.839351768967894,6.241302790984514,30.61402522023166,83,44,30,72.36460240969532,2.1573012322692424,Low
PRD-00156,2026-01-07 11:00:00,motor,line_1,evening,B,camera,98.9353802551515,4.647408122672773,55.49895584163724,4.569559307547465,37.03851015137681,22,9,80,82.14931053879343,2.550005024488018,Medium
PRD-00157,2026-01-07 12:00:00,gear,line_1,morning,A,ultrasound,84.90585729741093,5.090446710548229,49.91554162106357,5.734287008683858,29.666856763019506,15,58,8,79.8294828347043,2.3713952579929636,Low
PRD-00158,2026-01-07 13:00:00,valve,line_2,morning,B,visual,84.70751245896663,3.491882487612211,67.90464626781429,5.5114201946479,33.72913179649259,78,49,41,82.98780987412383,3.7719133893827177,Low
PRD-00159,2026-01-07 14:00:00,motor,line_1,night,A,camera,89.41606648252623,2.85547230150394,60.844822232899396,4.736416672350665,36.06212958701469,8,52,26,72.03522135283023,4.346959229932864,Medium
PRD-00160,2026-01-07 15:00:00,valve,line_1,night,B,ultrasound,89.55441334311506,2.2674026483744862,62.17022846698623,6.5975193187225205,30.393316061691262,24,47,5,84.87418665909615,3.0360647793488433,Low
PRD-00161,2026-01-07 16:00:00,motor,line_2,evening,B,visual,58.32085831499336,2.1836862900061877,54.17357773088472,6.6898230952744,31.827192439344856,9,70,69,91.60441488632394,3.0544529919483567,Low
PRD-00162,2026-01-07 17:00:00,gear,line_1,evening,B,manual,79.8291397028051,4.468472674650223,59.08988585808914,6.871450106047152,34.10406044421504,67,46,24,79.85515356772382,1.3868020385906434,Low
PRD-00163,2026-01-07 18:00:00,gear,line_1,evening,B,visual,73.69769137766978,4.115853260505022,47.834363195211495,4.810904455101492,28.535260367151142,58,27,78,87.88069454252398,2.16496406528974,Low
PRD-00164,2026-01-07 19:00:00,gear,line_1,morning,B,visual,88.20244874523856,3.420111860803568,60.33006832200245,6.188941124495008,26.74339313792603,69,54,69,80.69550996436995,3.208737647465135,Low
PRD-00165,2026-01-07 20:00:00,motor,line_1,night,A,ultrasound,82.68886068532763,4.109828785822017,53.36477914149008,5.992469720587048,35.33192724071018,81,20,36,79.11364506015917,2.8256962676776682,Low
PRD-00166,2026-01-07 21:00:00,valve,line_3,morning,A,camera,85.12310051601015,3.670942110862473,46.82413171988539,6.368883712010263,31.22706333864837,17,9,89,85.21773367800078,2.9102612800054817,Low
PRD-00167,2026-01-07 22:00:00,motor,line_1,evening,A,ultrasound,68.37184200887582,4.6546612416793804,54.817866630246165,6.1556717897978315,27.97764184000982,83,24,17,78.49921041896064,1.133951904917204,Low
PRD-00168,2026-01-07 23:00:00,motor,line_1,morning,A,visual,82.52118220247601,4.643224105889804,52.66356775800088,5.984944866100433,30.376467086722936,77,6,70,77.29485176017408,0.7984186146883543,Medium
PRD-00169,2026-01-08 00:00:00,motor,line_1,evening,B,ultrasound,93.92104201466252,2.220951079418189,73.58455461776734,5.840731488630543,32.03412918386617,7,31,71,90.11356826521185,4.065158875893812,Medium
PRD-00170,2026-01-08 01:00:00,gear,line_2,evening,B,visual,96.27559586481735,3.828375184963748,58.483153987839295,7.328208732030625,23.722802647084194,6,90,46,68.36232888858152,2.381152278336705,Medium
PRD-00171,2026-01-08 02:00:00,gear,line_1,evening,A,manual,90.7509073563256,1.4973598997671016,67.63773973958578,4.965823190976857,32.86397159033638,16,42,79,82.6760278438518,1.1659173427045986,Low
PRD-00172,2026-01-08 03:00:00,motor,line_2,morning,A,camera,74.31627765241505,3.6596248857087152,64.05029685086981,5.792194955081942,31.633784815367633,86,54,70,74.06862713262153,2.4021266034683246,Low
PRD-00173,2026-01-08 04:00:00,gear,line_1,evening,B,camera,95.07521442393698,4.225165135641903,55.302244798379995,7.297644800167152,36.62039632443831,60,116,32,95.54877823817088,1.3528897383042735,Low
PRD-00174,2026-01-08 05:00:00,motor,line_1,morning,B,camera,90.79201804000013,1.9235367862482071,51.45024637655964,5.026732891162309,29.12403473136554,62,62,60,88.80201979519508,1.5789901998912501,Low
PRD-00175,2026-01-08 06:00:00,gear,line_1,morning,C,ultrasound,84.06248772748368,3.0002447174470013,41.078187350397414,5.087894486707216,35.508469734033035,56,104,42,91.59092858575401,1.9050754119333502,Low
PRD-00176,2026-01-08 07:00:00,motor,line_3,morning,B,camera,68.79970948392204,3.5114316526637626,48.03245159468208,6.880729133342172,29.82141783467275,19,43,40,83.47746351086212,1.3519514050775485,Low
PRD-00177,2026-01-08 08:00:00,gear,line_3,evening,B,visual,92.62875960530013,3.7806978996480676,60.302027662033716,4.291303391223549,30.556696354637555,5,78,27,86.73743695035292,0.1,Low
PRD-00178,2026-01-08 09:00:00,motor,line_1,evening,A,camera,80.26266936013296,3.165675556130198,52.58295691903437,6.792757347631793,31.123804995431982,76,75,5,83.57996311930741,3.107701742043054,Low
PRD-00179,2026-01-08 10:00:00,assembly,line_2,evening,B,ultrasound,87.76932656843825,2.093254217114394,58.00656260590753,5.412438504903644,38.37301330171249,75,17,61,77.77612043693964,2.0322135543604967,Medium
PRD-00180,2026-01-08 11:00:00,motor,line_3,evening,A,camera,85.5471508850933,3.43519135769689,38.75779878922131,6.492000738624507,25.042037609489636,49,79,61,95.2834884962125,3.2605384966856663,Low
PRD-00181,2026-01-08 12:00:00,motor,line_1,evening,A,manual,97.30715987550623,1.5173077196708264,58.628118792778984,4.535118519533248,31.980300715323473,20,59,80,87.27613908981348,2.5297196372844306,Low
PRD-00182,2026-01-08 13:00:00,motor,line_3,evening,A,visual,83.99706411201993,3.220830275981426,63.771852457594285,7.422091519870042,30.16892574902891,21,96,52,75.8189157258393,1.0430777264436806,Low
PRD-00183,2026-01-08 14:00:00,assembly,line_1,morning,B,manual,84.87909127931242,2.9703516635636844,40.79393368154997,4.539313620132549,29.88585935530011,34,101,75,70.25757328223986,2.476514976374004,Medium
PRD-00184,2026-01-08 15:00:00,valve,line_3,morning,B,manual,97.62892312382904,3.3388811918726953,57.972511250854396,6.869940424255985,32.33204303708116,41,37,89,74.37445860542458,3.6315452520853433,Low
PRD-00185,2026-01-08 16:00:00,motor,line_2,evening,A,ultrasound,79.7342220499985,2.8288136270291804,65.74827722886769,4.589445139468818,34.42400428520902,22,92,66,82.42203956366833,2.4203672849324884,Low
PRD-00186,2026-01-08 17:00:00,gear,line_3,evening,B,camera,91.51458281126222,1.6907829942125596,68.44069319471572,8.169961045306877,32.126528346327554,80,21,7,77.11340060478594,1.9210054113194674,Low
PRD-00187,2026-01-08 18:00:00,valve,line_2,night,B,camera,83.41107421697228,3.0603880152925855,50.972007433136326,5.9143418617738455,34.940818803984136,15,23,38,89.00155373388253,1.3463906314272684,Low
PRD-00188,2026-01-08 19:00:00,gear,line_1,night,B,camera,76.97966430396056,4.616984150044783,61.23944275689227,8.341028513996381,28.996155229483172,64,87,51,84.09215848691315,2.0376954780342627,Low
PRD-00189,2026-01-08 20:00:00,gear,line_3,morning,A,visual,85.00928789376698,5.0137529647865655,66.43831856004333,5.017335015107208,29.805791125235885,63,15,1,80.12989141637493,1.5698067074310846,Low
PRD-00190,2026-01-08 21:00:00,motor,line_1,morning,B,camera,90.5336409088639,6.42720113446312,58.21105112624303,5.468819164741445,25.996515390364877,74,23,82,82.01079661303213,2.118255203186594,Medium
PRD-00191,2026-01-08 22:00:00,motor,line_1,evening,C,camera,95.8296787198121,5.529980490077197,65.28062071197449,7.452863044478603,37.93162276036615,30,90,76,81.07628155437516,0.7521160545166305,High
PRD-00192,2026-01-08 23:00:00,valve,line_2,morning,A,visual,96.79755188276546,2.0636744879982754,54.713106773293596,4.288564773869861,29.253150123693768,84,28,49,80.24642186682658,1.5266083984602972,Low
PRD-00193,2026-01-09 00:00:00,assembly,line_2,morning,A,visual,82.64188740619574,3.0098748784728087,58.15451315016637,5.16088001295607,28.811140493859217,42,110,72,84.89011454618401,2.977525455849235,Low
PRD-00194,2026-01-09 01:00:00,gear,line_3,night,A,visual,77.10200614374229,3.4726572381946674,50.02712618830238,6.594082115627199,32.42665089450746,13,58,20,78.1461806495024,2.616113241483513,Low
PRD-00195,2026-01-09 02:00:00,motor,line_1,morning,A,ultrasound,82.45008880338017,3.3973281989195603,53.68319873860993,4.777463307964401,34.42831784289218,86,33,42,73.24381596804653,2.233574212112404,Low
PRD-00196,2026-01-09 03:00:00,motor,line_2,night,B,visual,75.54775397335875,3.5834399958754712,58.46972935901091,6.626180906422854,27.231675075528084,87,32,16,87.60898605632339,1.4849582796232845,Low
PRD-00197,2026-01-09 04:00:00,valve,line_2,evening,C,visual,83.26091040466795,6.38910970585707,49.42704539963386,6.204485262026062,34.746749908911866,77,26,33,76.03252398693024,3.8144802527551858,Medium
PRD-00198,2026-01-09 05:00:00,valve,line_1,evening,C,camera,82.26667773104194,2.201538145049123,53.21130901487397,4.183625251509379,28.786792711202505,50,98,89,91.3029118593772,4.240487238809048,High
PRD-00199,2026-01-09 06:00:00,valve,line_1,morning,A,visual,90.81992163325413,2.6437626365428413,61.086989447574425,7.161322545580159,35.72247821690975,48,32,83,80.76342653681786,1.5078016012347744,Low
PRD-00200,2026-01-09 07:00:00,valve,line_1,morning,B,manual,67.35251856068497,5.472591116106911,71.4204602654088,4.485080288166517,27.836363985265777,46,28,16,78.64989405570468,3.189801253062194,Low
PRD-00201,2026-01-09 08:00:00,gear,line_1,evening,B,camera,79.13113643130689,2.7608223882981773,38.60449206681141,6.925534916367525,32.94178929891358,77,104,16,74.99088502921875,1.5517659392705618,Low
PRD-00202,2026-01-09 09:00:00,motor,line_3,morning,B,ultrasound,79.19585356446467,3.972296780402859,70.81261333858893,6.154170477893137,30.17083927965785,73,84,48,79.68091606564654,2.926950794279967,Low
PRD-00203,2026-01-09 10:00:00,motor,line_2,morning,B,ultrasound,94.4970180192642,4.74158884384185,52.92102588461786,5.45398504235311,25.494488625220228,27,107,89,84.6242850035883,0.5695060640028986,Low
PRD-00204,2026-01-09 11:00:00,valve,line_2,morning,A,camera,76.08924498079186,4.083798820078435,62.71919895221908,4.67351697004694,24.336142189467385,38,56,55,76.0779457619204,2.0064872513347667,Low
PRD-00205,2026-01-09 12:00:00,gear,line_3,morning,B,visual,86.81325887719196,3.730118759722991,64.28874159993393,6.395123190489779,27.028188557509573,26,115,28,87.52295751174717,2.652316511239335,Low
PRD-00206,2026-01-09 13:00:00,motor,line_1,morning,B,camera,83.97497268464176,4.626332923632781,67.51597419152438,4.9529702478269675,33.97022756765533,73,78,73,73.69752157973186,2.8111683237187117,Low
PRD-00207,2026-01-09 14:00:00,motor,line_3,evening,B,visual,93.34434021469106,2.4283177321940355,49.176305082161676,7.449544171263092,22.22737921693523,69,23,82,88.86199686402341,1.684273372928232,Low
PRD-00208,2026-01-09 15:00:00,gear,line_1,morning,B,visual,89.76665491608438,2.9043642446047984,53.197829535057615,7.4933407311640785,31.335783892903656,30,25,23,82.8255879009981,2.9725862730356467,Low
PRD-00209,2026-01-09 16:00:00,motor,line_3,morning,A,visual,85.96994985456304,4.142765106158197,54.57123120837677,7.970440825183196,30.987562090055935,86,30,30,78.62263810315191,2.4317465860225,Low
PRD-00210,2026-01-09 17:00:00,motor,line_1,evening,A,camera,80.56266500329545,1.016672888942899,52.14052926002124,6.33707692449037,23.27081747388303,59,83,61,84.87885745227493,1.3256975122596393,Low
PRD-00211,2026-01-09 18:00:00,gear,line_3,night,C,camera,70.181259975121,5.199900588013631,65.55008779871312,5.514828233401949,26.81241942391427,19,81,88,94.02194167103222,1.5956499025376911,High
PRD-00212,2026-01-09 19:00:00,gear,line_1,morning,B,camera,86.97668524549924,3.8640708502373373,54.385378391908276,5.6437169031952115,26.80486057725453,70,25,75,90.64875475516295,3.815184220093271,Medium
PRD-00213,2026-01-09 20:00:00,gear,line_1,morning,C,camera,89.24391838823898,3.68363810333738,42.05161868153305,5.555894900637295,30.210765884422965,57,61,26,84.73320214460723,2.646833788048594,Low
PRD-00214,2026-01-09 21:00:00,motor,line_2,evening,A,ultrasound,72.40105910020277,1.5433845468307312,49.93588942148989,6.297606645994929,35.86534313095083,83,55,11,89.02036645881104,2.150370422652408,Low
PRD-00215,2026-01-09 22:00:00,valve,line_1,night,B,visual,75.13044668537161,1.9560690495203144,42.37279978642496,6.523928706706323,34.2998477091913,15,55,20,78.82394941188934,1.2842983099976064,Low
PRD-00216,2026-01-09 23:00:00,motor,line_2,evening,B,ultrasound,87.01863978697341,3.0216996028389658,53.173289706453275,7.477877239220277,28.558766206271827,62,36,44,77.27590073415527,2.0415980988275555,Low
PRD-00217,2026-01-10 00:00:00,motor,line_1,evening,C,visual,87.71313348966297,4.468915820354718,60.38039739654349,6.024148098715238,26.682330042744404,88,94,18,87.33925151185265,2.6563274586423544,Medium
PRD-00218,2026-01-10 01:00:00,valve,line_2,morning,A,ultrasound,77.07482151926352,1.0080607853616979,49.76418662157049,4.31612720335973,23.766504670882497,46,70,34,83.78344221804284,2.8094070920700487,Low
PRD-00219,2026-01-10 02:00:00,gear,line_1,evening,A,visual,80.4074822914557,4.446037760932827,51.77573628292338,5.511094888245718,28.485566065807067,85,107,4,79.82406325717223,2.600211788385947,Low
PRD-00220,2026-01-10 03:00:00,valve,line_1,morning,B,manual,70.30808929143659,3.06796241106996,52.80187766129445,7.867022136067828,26.404851122162267,73,14,85,88.05013078295111,1.9540151896592355,Low
PRD-00221,2026-01-10 04:00:00,gear,line_1,evening,C,camera,96.01811123050587,3.231891832710018,56.12593995068196,4.132105715433584,29.855408073177944,37,4,14,82.32883047537008,0.9761240855364042,Medium
PRD-00222,2026-01-10 05:00:00,gear,line_1,evening,C,visual,74.60100474105238,3.8043115300289676,59.1286622290842,6.886979952481658,30.006975452309877,48,27,13,91.63292382140895,2.423649969125055,Low
PRD-00223,2026-01-10 06:00:00,motor,line_1,night,C,visual,89.33807512998841,3.823180685415694,61.45804342348295,5.5313122636998715,28.097656270144384,11,90,41,66.13852802469415,2.4694476351463757,High
